Time,target_cpu,__cpu,curr_state,next_state,t_start,t_delta
1.078618,3.0,,W,A,1.078618,6.39999998384e-05
1.078682,,3.0,A,R,1.078682,1.70000002981e-05
1.078699,,3.0,R,A,1.078699,7.9999999798e-06
1.078707,,3.0,A,R+,1.078707,0.00250400000004
1.081211,,3.0,R+,A,1.081211,0.000252999999702
1.081464,,3.0,A,R+,1.081464,0.00112900000022
1.082593,,3.0,R+,A,1.082593,0.000193999999738
1.082787,,3.0,A,S,1.082787,2.20000001718e-05
1.082809,,3.0,S,W,1.082809,0.01278
1.095589,3.0,,W,A,1.095589,5.19999998687e-05
1.095641,,3.0,A,R,1.095641,1.70000002981e-05
1.095658,,3.0,R,A,1.095658,5.99999975748e-06
1.095664,,3.0,A,R+,1.095664,0.00247600000012
1.09814,,3.0,R+,A,1.09814,0.000242000000071
1.098382,,3.0,A,R,1.098382,0.00103499999977
1.099417,,3.0,R,A,1.099417,0.000193000000309
1.09961,,3.0,A,R+,1.09961,0.000244999999722
1.099855,,3.0,R+,A,1.099855,0.000151000000187
1.100006,,3.0,A,S,1.100006,2.49999998232e-05
1.100031,,3.0,S,W,1.100031,0.0110180000001
1.111049,3.0,,W,A,1.111049,6.69999999445e-05
1.111116,,3.0,A,R,1.111116,1.80000001819e-05
1.111134,,3.0,R,A,1.111134,9.99999974738e-06
1.111144,,3.0,A,R,1.111144,0.00124200000027
1.112386,,3.0,R,A,1.112386,9.99999974738e-06
1.112396,,3.0,A,R+,1.112396,0.00131999999985
1.113716,,3.0,R+,A,1.113716,0.000242999999955
1.113959,,3.0,A,R+,1.113959,0.00113900000042
1.115098,,3.0,R+,A,1.115098,0.000597999999627
1.115696,,3.0,A,S,1.115696,2.20000001718e-05
1.115718,,3.0,S,W,1.115718,0.012373
1.128091,2.0,,W,A,1.128091,5.4000000091e-05
1.128145,,2.0,A,R+,1.128145,0.00263199999972
1.130777,,2.0,R+,A,1.130777,0.000256000000263
1.131033,,2.0,A,R+,1.131033,0.00115099999994
1.132184,,2.0,R+,A,1.132184,0.000118999999813
1.132303,,2.0,A,S,1.132303,1.90000000657e-05
1.132322,,2.0,S,W,1.132322,0.0127830000001
1.145105,3.0,,W,A,1.145105,8.29999999041e-05
1.145188,,3.0,A,R,1.145188,1.59999999596e-05
1.145204,,3.0,R,A,1.145204,6.00000021223e-06
1.14521,,3.0,A,R+,1.14521,0.0025969999997
1.147807,,3.0,R+,A,1.147807,0.000268000000233
1.148075,,3.0,A,R+,1.148075,0.00118900000007
1.149264,,3.0,R+,A,1.149264,0.000189999999748
1.149454,,3.0,A,S,1.149454,1.99999999495e-05
1.149474,,3.0,S,W,1.149474,0.0117830000004
1.161257,3.0,,W,A,1.161257,8.39999997879e-05
1.161341,,3.0,A,R,1.161341,1.59999999596e-05
1.161357,,3.0,R,A,1.161357,6.00000021223e-06
1.161363,,3.0,A,R+,1.161363,0.00255599999991
1.163919,,3.0,R+,A,1.163919,0.000263999999788
1.164183,,3.0,A,R+,1.164183,0.00111900000002
1.165302,,3.0,R+,A,1.165302,0.000128000000132
1.16543,,3.0,A,S,1.16543,2.09999998333e-05
1.165451,,3.0,S,W,1.165451,0.0123250000001
1.177776,3.0,,W,A,1.177776,6.29999999546e-05
1.177839,,3.0,A,R,1.177839,1.90000000657e-05
1.177858,,3.0,R,A,1.177858,8.99999986359e-06
1.177867,,3.0,A,R+,1.177867,0.0023070000002
1.180174,,3.0,R+,A,1.180174,0.000250999999935
1.180425,,3.0,A,R+,1.180425,0.00113999999985
1.181565,,3.0,R+,A,1.181565,0.000125000000025
1.18169,,3.0,A,S,1.18169,1.80000001819e-05
1.181708,,3.0,S,W,1.181708,0.0131529999999
1.194861,3.0,,W,A,1.194861,4.79999998788e-05
1.194909,,3.0,A,R,1.194909,2.00000004043e-05
1.194929,,3.0,R,A,1.194929,9.99999974738e-06
1.194939,,3.0,A,R+,1.194939,0.00229200000012
1.197231,,3.0,R+,A,1.197231,0.000240999999733
1.197472,,3.0,A,R+,1.197472,0.00109100000009
1.198563,,3.0,R+,A,1.198563,0.000123000000258
1.198686,,3.0,A,S,1.198686,1.69999998434e-05
1.198703,,3.0,S,W,1.198703,0.0123410000001
1.211044,3.0,,W,A,1.211044,6.69999999445e-05
1.211111,,3.0,A,R,1.211111,1.90000000657e-05
1.21113,,3.0,R,A,1.21113,8.99999986359e-06
1.211139,,3.0,A,R+,1.211139,0.0023900000001
1.213529,,3.0,R+,A,1.213529,0.000238000000081
1.213767,,3.0,A,R+,1.213767,0.00104699999974
1.214814,,3.0,R+,A,1.214814,0.000121000000036
1.214935,,3.0,A,S,1.214935,1.90000000657e-05
1.214954,,3.0,S,W,1.214954,0.0137679999998
1.228722,3.0,,W,A,1.228722,8.10000001366e-05
1.228803,,3.0,A,R,1.228803,3.19999999192e-05
1.228835,,3.0,R,A,1.228835,0.000738000000183
1.229573,,3.0,A,R,1.229573,9.09999998839e-05
1.229664,,3.0,R,A,1.229664,5.49999999748e-05
1.229719,,3.0,A,R,1.229719,9.399999999e-05
1.229813,,3.0,R,A,1.229813,0.000119000000268
1.229932,,3.0,A,R,1.229932,0.000615999999809
1.230548,,3.0,R,A,1.230548,0.000364999999874
1.230913,,3.0,A,R+,1.230913,0.00191300000006
1.232826,,3.0,R+,A,1.232826,0.000261000000137
1.233087,,3.0,A,R+,1.233087,0.00119799999993
1.234285,,3.0,R+,A,1.234285,0.000140000000101
1.234425,,3.0,A,S,1.234425,1.79999997272e-05
1.234443,,3.0,S,W,1.234443,0.0107330000001
1.245176,3.0,,W,A,1.245176,9.30000001063e-05
1.245269,,3.0,A,R,1.245269,2.70000000455e-05
1.245296,,3.0,R,A,1.245296,3.40000001415e-05
1.24533,,3.0,A,R+,1.24533,0.00298699999985
1.248317,,3.0,R+,A,1.248317,0.000425000000178
1.248742,,3.0,A,R,1.248742,0.000226999999995
1.248969,,3.0,R,A,1.248969,9.59999997576e-05
1.249065,,3.0,A,R,1.249065,4.30000000051e-05
1.249108,,3.0,R,A,1.249108,1.69999998434e-05
1.249125,,3.0,A,R+,1.249125,0.00100600000042
1.250131,,3.0,R+,A,1.250131,0.000146999999743
1.250278,,3.0,A,S,1.250278,2.20000001718e-05
1.2503,,3.0,S,W,1.2503,0.0111099999999
1.26141,3.0,,W,A,1.26141,7.19999998182e-05
1.261482,,3.0,A,R,1.261482,1.50000000758e-05
1.261497,,3.0,R,A,1.261497,6.00000021223e-06
1.261503,,3.0,A,R+,1.261503,0.00245899999982
1.263962,,3.0,R+,A,1.263962,0.000258999999915
1.264221,,3.0,A,R+,1.264221,0.00115899999992
1.26538,,3.0,R+,A,1.26538,0.000133000000005
1.265513,,3.0,A,S,1.265513,2.00000004043e-05
1.265533,,3.0,S,W,1.265533,0.0121669999999
1.2777,3.0,,W,A,1.2777,6.89999997121e-05
1.277769,,3.0,A,R,1.277769,2.40000003942e-05
1.277793,,3.0,R,A,1.277793,8.99999986359e-06
1.277802,,3.0,A,R+,1.277802,0.002567
1.280369,,3.0,R+,A,1.280369,0.000255999999808
1.280625,,3.0,A,R,1.280625,0.000416000000314
1.281041,,3.0,R,A,1.281041,0.000462999999854
1.281504,,3.0,A,R+,1.281504,0.000766000000112
1.28227,,3.0,R+,A,1.28227,0.000135999999657
1.282406,,3.0,A,S,1.282406,1.90000000657e-05
1.282425,,3.0,S,W,1.282425,0.0128650000001
1.29529,3.0,,W,A,1.29529,5.49999999748e-05
1.295345,,3.0,A,R,1.295345,2.20000001718e-05
1.295367,,3.0,R,A,1.295367,1.29999998535e-05
1.29538,,3.0,A,R+,1.29538,0.00248899999997
1.297869,,3.0,R+,A,1.297869,0.000247999999829
1.298117,,3.0,A,R+,1.298117,0.00127300000031
1.29939,,3.0,R+,A,1.29939,0.000134999999773
1.299525,,3.0,A,S,1.299525,1.90000000657e-05
1.299544,,3.0,S,W,1.299544,0.0122310000002
1.311775,3.0,,W,A,1.311775,6.79999998283e-05
1.311843,,3.0,A,R,1.311843,2.1000000288e-05
1.311864,,3.0,R,A,1.311864,8.99999986359e-06
1.311873,,3.0,A,R+,1.311873,0.00245700000005
1.31433,,3.0,R+,A,1.31433,0.000250000000051
1.31458,,3.0,A,R+,1.31458,0.00112799999988
1.315708,,3.0,R+,A,1.315708,0.000128000000132
1.315836,,3.0,A,S,1.315836,1.8999999611e-05
1.315855,,3.0,S,W,1.315855,0.012013
1.327868,3.0,,W,A,1.327868,6.69999999445e-05
1.327935,,3.0,A,R,1.327935,2.00000004043e-05
1.327955,,3.0,R,A,1.327955,8.99999986359e-06
1.327964,,3.0,A,R+,1.327964,0.00250300000016
1.330467,,3.0,R+,A,1.330467,0.000249999999596
1.330717,,3.0,A,R,1.330717,0.00090900000032
1.331626,,3.0,R,A,1.331626,0.000481000000036
1.332107,,3.0,A,R+,1.332107,0.000333999999839
1.332441,,3.0,R+,A,1.332441,0.000132000000121
1.332573,,3.0,A,S,1.332573,1.90000000657e-05
1.332592,,3.0,S,W,1.332592,0.0123899999999
1.344982,2.0,,W,A,1.344982,6.29999999546e-05
1.345045,,2.0,A,R,1.345045,0.00108600000021
1.346131,,2.0,R,A,1.346131,0.000116999999591
1.346248,,2.0,A,R,1.346248,0.000311000000238
1.346559,,2.0,R,A,1.346559,0.000202000000172
1.346761,,2.0,A,R+,1.346761,0.00129199999992
1.348053,,2.0,R+,A,1.348053,0.000254999999925
1.348308,,2.0,A,R+,1.348308,0.00117599999976
1.349484,,2.0,R+,A,1.349484,0.00037199999997
1.349856,,2.0,A,S,1.349856,2.1000000288e-05
1.349877,,2.0,S,W,1.349877,0.0115809999998
1.361458,2.0,,W,A,1.361458,6.69999999445e-05
1.361525,,2.0,A,R+,1.361525,0.00249200000007
1.364017,,2.0,R+,A,1.364017,0.000284000000192
1.364301,,2.0,A,R,1.364301,6.39999998384e-05
1.364365,,2.0,R,A,1.364365,0.000136999999995
1.364502,,2.0,A,R+,1.364502,0.00103200000012
1.365534,,2.0,R+,A,1.365534,0.000112000000172
1.365646,,2.0,A,S,1.365646,2.19999997171e-05
1.365668,,2.0,S,W,1.365668,0.0129630000001
1.378631,3.0,,W,A,1.378631,5.70000001971e-05
1.378688,,3.0,A,R,1.378688,2.19999997171e-05
1.37871,,3.0,R,A,1.37871,1.00000002021e-05
1.37872,,3.0,A,R+,1.37872,0.00248399999964
1.381204,,3.0,R+,A,1.381204,0.000252000000273
1.381456,,3.0,A,R,1.381456,0.00077199999987
1.382228,,3.0,R,A,1.382228,1.10000000859e-05
1.382239,,3.0,A,R+,1.382239,0.00039199999992
1.382631,,3.0,R+,A,1.382631,0.000616000000264
1.383247,,3.0,A,S,1.383247,1.99999999495e-05
1.383267,,3.0,S,W,1.383267,0.0126949999999
1.395962,3.0,,W,A,1.395962,9.59999997576e-05
1.396058,,3.0,A,R,1.396058,2.1000000288e-05
1.396079,,3.0,R,A,1.396079,9.99999974738e-06
1.396089,,3.0,A,R+,1.396089,0.0025440000004
1.398633,,3.0,R+,A,1.398633,0.000263999999788
1.398897,,3.0,A,R+,1.398897,0.00128899999982
1.400186,,3.0,R+,A,1.400186,0.000136999999995
1.400323,,3.0,A,S,1.400323,2.1000000288e-05
1.400344,,3.0,S,W,1.400344,0.0111830000001
1.411527,3.0,,W,A,1.411527,8.20000000203e-05
1.411609,,3.0,A,R,1.411609,2.09999998333e-05
1.41163,,3.0,R,A,1.41163,8.99999986359e-06
1.411639,,3.0,A,R+,1.411639,0.00307300000031
1.414712,,3.0,R+,A,1.414712,0.00029799999993
1.41501,,3.0,A,R+,1.41501,0.00135399999999
1.416364,,3.0,R+,A,1.416364,0.000142999999753
1.416507,,3.0,A,S,1.416507,2.1000000288e-05
1.416528,,3.0,S,W,1.416528,0.0118539999999
1.428382,3.0,,W,A,1.428382,5.29999997525e-05
1.428435,,3.0,A,R,1.428435,2.1000000288e-05
1.428456,,3.0,R,A,1.428456,8.99999986359e-06
1.428465,,3.0,A,R+,1.428465,0.00273599999991
1.431201,,3.0,R+,A,1.431201,0.000279000000319
1.43148,,3.0,A,R+,1.43148,0.00136699999985
1.432847,,3.0,R+,A,1.432847,0.000137999999879
1.432985,,3.0,A,S,1.432985,2.39999999394e-05
1.433009,,3.0,S,W,1.433009,0.0127040000002
1.445713,3.0,,W,A,1.445713,9.79999999799e-05
1.445811,,3.0,A,R,1.445811,3.19999999192e-05
1.445843,,3.0,R,A,1.445843,0.000536000000011
1.446379,,3.0,A,R+,1.446379,0.00255100000004
1.44893,,3.0,R+,A,1.44893,0.000708000000031
1.449638,,3.0,A,R+,1.449638,0.00115899999992
1.450797,,3.0,R+,A,1.450797,0.000129999999899
1.450927,,3.0,A,S,1.450927,2.70000000455e-05
1.450954,,3.0,S,W,1.450954,0.0114050000002
1.462359,3.0,,W,A,1.462359,5.00000001011e-05
1.462409,,3.0,A,R,1.462409,1.79999997272e-05
1.462427,,3.0,R,A,1.462427,6.00000021223e-06
1.462433,,3.0,A,R+,1.462433,0.00244199999997
1.464875,,3.0,R+,A,1.464875,0.000250999999935
1.465126,,3.0,A,R+,1.465126,0.00113499999998
1.466261,,3.0,R+,A,1.466261,0.000108000000182
1.466369,,3.0,A,S,1.466369,1.8999999611e-05
1.466388,,3.0,S,W,1.466388,0.012322
1.47871,3.0,,W,A,1.47871,7.60000002629e-05
1.478786,,3.0,A,R,1.478786,1.50000000758e-05
1.478801,,3.0,R,A,1.478801,5.99999975748e-06
1.478807,,3.0,A,R+,1.478807,0.00251600000001
1.481323,,3.0,R+,A,1.481323,0.000252000000273
1.481575,,3.0,A,R+,1.481575,0.00108799999998
1.482663,,3.0,R+,A,1.482663,0.000160999999935
1.482824,,3.0,A,S,1.482824,2.09999998333e-05
1.482845,,3.0,S,W,1.482845,0.0133740000001
1.496219,3.0,,W,A,1.496219,6.20000000708e-05
1.496281,,3.0,A,R,1.496281,1.90000000657e-05
1.4963,,3.0,R,A,1.4963,8.99999986359e-06
1.496309,,3.0,A,R+,1.496309,0.00234
1.498649,,3.0,R+,A,1.498649,0.000251999999819
1.498901,,3.0,A,R,1.498901,0.000520000000051
1.499421,,3.0,R,A,1.499421,0.000461000000087
1.499882,,3.0,A,R,1.499882,1.79999997272e-05
1.4999,,3.0,R,A,1.4999,8.00000043455e-06
1.499908,,3.0,A,R+,1.499908,0.000425999999607
1.500334,,3.0,R+,A,1.500334,0.00052500000038
1.500859,,3.0,A,R+,1.500859,0.000505999999859
1.501365,,3.0,R+,A,1.501365,0.000148000000081
1.501513,,3.0,A,S,1.501513,2.30000000556e-05
1.501536,,3.0,S,W,1.501536,0.010624
1.51216,3.0,,W,A,1.51216,6.49999997222e-05
1.512225,,3.0,A,R,1.512225,1.80000001819e-05
1.512243,,3.0,R,A,1.512243,7.9999999798e-06
1.512251,,3.0,A,R+,1.512251,0.00240499999973
1.514656,,3.0,R+,A,1.514656,0.00024300000041
1.514899,,3.0,A,R+,1.514899,0.00115099999994
1.51605,,3.0,R+,A,1.51605,0.000131999999667
1.516182,,3.0,A,S,1.516182,1.90000000657e-05
1.516201,,3.0,S,W,1.516201,0.0127630000002
1.528964,3.0,,W,A,1.528964,4.79999998788e-05
1.529012,,3.0,A,R,1.529012,1.69999998434e-05
1.529029,,3.0,R,A,1.529029,7.00000009601e-06
1.529036,,3.0,A,R+,1.529036,0.00245799999993
1.531494,,3.0,R+,A,1.531494,0.000245000000177
1.531739,,3.0,A,R+,1.531739,0.00113899999997
1.532878,,3.0,R+,A,1.532878,0.000113000000056
1.532991,,3.0,A,S,1.532991,1.90000000657e-05
1.53301,,3.0,S,W,1.53301,0.0124510000001
1.545461,3.0,,W,A,1.545461,6.49999997222e-05
1.545526,,3.0,A,R,1.545526,1.80000001819e-05
1.545544,,3.0,R,A,1.545544,9.99999974738e-06
1.545554,,3.0,A,R+,1.545554,0.00243100000034
1.547985,,3.0,R+,A,1.547985,0.000260999999682
1.548246,,3.0,A,R+,1.548246,0.00126
1.549506,,3.0,R+,A,1.549506,0.000134000000344
1.54964,,3.0,A,S,1.54964,2.19999997171e-05
1.549662,,3.0,S,W,1.549662,0.012189
1.561851,2.0,,W,A,1.561851,4.90000002173e-05
1.5619,,2.0,A,R+,1.5619,0.00225799999998
1.564158,,2.0,R+,A,1.564158,0.000216999999793
1.564375,,2.0,A,R+,1.564375,0.00108399999999
1.565459,,2.0,R+,A,1.565459,0.000108000000182
1.565567,,2.0,A,S,1.565567,1.90000000657e-05
1.565586,,2.0,S,W,1.565586,0.0130059999997
1.578592,3.0,,W,A,1.578592,5.4000000091e-05
1.578646,,3.0,A,R,1.578646,1.99999999495e-05
1.578666,,3.0,R,A,1.578666,7.9999999798e-06
1.578674,,3.0,A,R+,1.578674,0.00295800000004
1.581632,,3.0,R+,A,1.581632,0.000260000000253
1.581892,,3.0,A,R+,1.581892,0.00141299999996
1.583305,,3.0,R+,A,1.583305,0.000114999999823
1.58342,,3.0,A,S,1.58342,1.70000002981e-05
1.583437,,3.0,S,W,1.583437,0.0119369999998
1.595374,3.0,,W,A,1.595374,5.70000001971e-05
1.595431,,3.0,A,R,1.595431,1.59999999596e-05
1.595447,,3.0,R,A,1.595447,8.99999986359e-06
1.595456,,3.0,A,R+,1.595456,0.00214000000005
1.597596,,3.0,R+,A,1.597596,0.000231999999869
1.597828,,3.0,A,R+,1.597828,0.00101500000028
1.598843,,3.0,R+,A,1.598843,0.000637999999981
1.599481,,3.0,A,S,1.599481,2.39999999394e-05
1.599505,,3.0,S,W,1.599505,0.0121260000001
1.611631,3.0,,W,A,1.611631,9.29999996515e-05
1.611724,,3.0,A,R,1.611724,2.50000002779e-05
1.611749,,3.0,R,A,1.611749,9.99999974738e-06
1.611759,,3.0,A,R+,1.611759,0.00250800000003
1.614267,,3.0,R+,A,1.614267,0.000295000000278
1.614562,,3.0,A,R+,1.614562,0.0013899999999
1.615952,,3.0,R+,A,1.615952,0.000191000000086
1.616143,,3.0,A,S,1.616143,2.99999996969e-05
1.616173,,3.0,S,W,1.616173,0.0122980000001
1.628471,3.0,,W,A,1.628471,6.60000000607e-05
1.628537,,3.0,A,R,1.628537,2.70000000455e-05
1.628564,,3.0,R,A,1.628564,1.29999998535e-05
1.628577,,3.0,A,R+,1.628577,0.00265399999989
1.631231,,3.0,R+,A,1.631231,0.000322000000324
1.631553,,3.0,A,R+,1.631553,0.00132899999971
1.632882,,3.0,R+,A,1.632882,0.000129000000015
1.633011,,3.0,A,S,1.633011,2.79999999293e-05
1.633039,,3.0,S,W,1.633039,0.0135730000002
1.646612,3.0,,W,A,1.646612,9.49999998738e-05
1.646707,,3.0,A,R,1.646707,3.00000001516e-05
1.646737,,3.0,R,A,1.646737,1.19999999697e-05
1.646749,,3.0,A,R+,1.646749,0.0027970000001
1.649546,,3.0,R+,A,1.649546,0.000347000000147
1.649893,,3.0,A,S,1.649893,0.000292999999601
1.650186,,3.0,S,,1.650186,
